Name,Cost,Attachments,URL,Calibers,WeightInOz,Demo,Type,Kind,Notes,Combo,Combo Cost,Builds,Requests,Donations,Created By,Created,Last Modified By,Last Modified,ProductCode,Id,Roles
ARC mod 10 qd mount,$299.00,,https://www.americanrifle.com/shop/product/m10-qd-l-scope-mount-9,Any,3.80,,Mount,,Find out what inclination rate is and how high you will need the scope.  Find out if compatible with any scopes you like having the tremor 3 reticle as well as double check compatiblity with your Viper PST,,$0.00,,,,Anonymous,9/15/2021 11:37pm,Nicholas Preston,2/14/2022 2:46am,,840,
Superlative Arms Piston Kit,$289.99,,https://suparms.com/collections/retrofit-piston-kits,,0.00,,Mod,,,,$0.00,"Backpack Gun 1 (TA Targets),""""""Giggles"""" (TA Targets)""",,,Nicholas Preston,9/14/2021 8:44pm,Nicholas Preston,8/16/2022 12:06am,,487,
Leupold MK5 HD w Tremor 3,"$2,800.00",image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/u3JUoBx3OCqFEUR0QoWtAw/ZPOjDbp5xHa2faAOZv-HW8pepeyQaSqGMxu1EV_QK-B2J50LZijL06EX1Rfq7xwuy3Des6RZnngj99UybnAL9jg2qeUeoPsfdSxGHk3zdxQ/K9neQIKEoypyiWfnYGq5U8VpJ8o58jU6drmFqQRkCJU),https://www.leupold.com/mark-5hd-5-25x56-m5c3-illum-ffp-tremor-3-riflescope#/detailed-reticle-information,Any,,,Scope,,,,$0.00,,,,Anonymous,9/13/2021 11:22pm,Nicholas Preston,11/18/2022 2:11am,,457,
Proof Research 6.5 Creedmoor Barrel (AR Style),$879.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/B_SL_Uv8gKcaWqDIOfBXaw/YW2ywTVqRNw3ElkzLQcBcJfaSP-bwdfVNwxJTSrgEHk7F16XmCmJXloBBlyi8ZK1f_gJnv0YvmrdY7pGJnKTP3OCW8esgeHCs4ac4LNb8l8/M6jPE660AAQlpd41rWkly2Ud62mtLcWSamVwdsbWpXk),https://www.kenziesoptics.com/product/proof-research-6-5-cm-carbon-fiber-barrel-ar-type-multiple-size-options/,6.5 Creedmoor,,,Barrel,,,,$0.00,,,,Nicholas Preston,9/13/2021 10:19pm,Nicholas Preston,2/14/2022 2:45am,,841,
"357 Mag Underwood Ammo 158gr Gold Dot Bonded JHP Ammo, 200rd Case",$309.50,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/ETx6q3h6DfxM7-WOySBs3Q/mb1-UOcZf7iZlgaHytCgif2DfEa2NUOXLh_UVrATEcfRPdQKe5npYrCzNYUSwi_tPszILWg0ox91YvAvFKE4b74aRE1mfKE1pjqdhNUXtXU/vU7U1sa6-NnphGAoWo-YWrA64553GRo4n5e8TZ_Ro9U),"https://www.jgsales.com/357-mag-underwood-ammo-158gr-gold-dot-bonded-jhp-ammo,-200rd-case.-p-106359.html?cartadd=106359",.357,0.00,,,,,,$0.00,,,,Nicholas Preston,9/13/2021 9:34pm,Nicholas Preston,4/2/2023 10:19pm,,129,
Offset MBU's,$179.99,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/F9SdB83HDkC5BDfwIvgsxQ/tb_ftPsf_KgvL8y3tZz9FvYODujla8iXJcYZJN-OxxOiMcR7aFd3Z-IGRqGTfy3sqTY1KXBDLsDMJlqRifiBCRu_ZQFfaWhc4sYR1mbjp-4/Du9IcfB_1Wa-YiQ4jc-oEvJLbcty3ckBK5H-6hGPyzY),https://www.opticsplanet.com/magpul-industries-offset-mbus-pro-sight.html?_iv_code=55-IRN-OOMS-250-054-136-KIT1,Any,,,"Mod,Iron Sights",,,,$0.00,,,,Anonymous,9/11/2021 3:00am,Nicholas Preston,5/26/2022 9:57pm,,560,
Bipod Adapter,$28.89,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/B0n476usVBNM8An2xQoXSw/PvVewO87yf7lAEZAkMoaUno2BDEahII5ddqqZbdgFd74W3r3129F_uS3BDZVyx7Vm9UldbQFX3gBTd6P6sCITGz8ekNReHz28-2HOdTsjlw/vIgbSenlt6j546KnuLhC7kTBdH83KC52GRtzNYuKDwM),https://www.opticsplanet.com/midwest-industries-mwi-m-lok-bipod-adapter-black-mi-mbp.html,,,,"Bipod,Mod",,,,$0.00,"Freedom Furniture,Suggested Extras and Upgrades,M-4 Replacement (Budget),M-4 GRN Replacement (Budget)",,,Nicholas Preston,9/11/2021 2:56am,Nicholas Preston,12/1/2022 1:53am,,409,
V Seven Lithium Aluminum Upper,$392.85,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/YwERZqhw42rRERSK5mqOiw/XwIynSFfHiyaYYMe2g68P7yw7Id7KYMvJb1t_5LTJ6sgp0ulYga0kcLQHdFSdI0XfT-knt-x4VqbsIwzETcKqPhIyFwlInary2OwSNElesQ/STdyKhyzc4amyBmzWApprkQBQOomcb3vhyqGG_XRjHs),https://www.opticsplanet.com/v-seven-enlightened-2055-ar-15-upper-receiver.html,,5.80,,UpperReceiver,,,,$0.00,,,21,Nicholas Preston,9/11/2021 2:16am,Nicholas Preston,2/14/2022 3:15am,,794,
"V Seven 16.5"" Handguard Magnesium",$348.00,,https://www.opticsplanet.com/v-seven-ar-15-hyper-light-magnesium-m-lok-handguard.html?_iv_code=3J2-HZ-V7-133-HYPLIGHT-16-5ML,,0.00,,Handguard,,,,$0.00,,,,Nicholas Preston,9/11/2021 2:12am,Nicholas Preston,2/14/2022 2:44am,,842,
V Seven AR-15 Ultra-Light Lith/Alu M-Lok Handguard,$349.99,opplanet-v-seven-ultra-light-handguard-ar-15-m-lok-10-inch-lithium-aluminum-alloy-2099-black-ul-v13.jpg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/1o1BbG74abUcHd3-EUV-EQ/u-_4rSFg2MvDOKXnsFV-5F7HlMGxBUErNsMdM0UFLoj3yjltmeRSuK_V3lU9c_XoYit1NkYMhAt8_0XRfkoGHiZWbzDVQoMPHwTrlyqp2aslEDeAjPt2NGLO_41ZWvWetrXfMHHUlMaTGMFL6jX9yAWtt4BHZt00rU9kG0CpGEyXg_pA7heJdK-D3WFrxj8guGgJgkHIBa0E77Tf8IZ4Fw/-Ztwt04sBPkr9I37vWHlMNz4qFz2uuBU5YFsJ7RAn3w),https://www.opticsplanet.com/v-seven-ar-15-ultra-light-lith-alu-m-lok-handguard.html?_iv_code=3J2-HZ-V7-131-ULIGHT-15ML,Any,,,Handguard,,,,$0.00,"Slytherin (Salazar) Sleeper,Nuremburg Needler (Ti),Plan B","13,47",108,Nicholas Preston,9/11/2021 2:11am,Nicholas Preston,1/28/2023 6:11am,,242,
Nightforce ATACR,,,,,,,Scope,,,,$0.00,Freedom Furniture,,,Nicholas Preston,9/11/2021 2:05am,Nicholas Preston,2/14/2022 2:44am,,843,
V7 Enlightened Upper Receiver,$405.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/PsqgOWU4K3-oISYlR9PFiw/H8RwMZyDYvDbHQ61ZZj6lKGj_PMfQf_gRvi6BO2zGfyDDB_ubVC-3APbm_wDEXeMCaQqkqDTXg7j1mgzsHI_pwHGbYl4XY_WNOMi6jHB_cs/rPDjrCjpFD-xH5kpWXzmCiTxRXreQYYCvgLAsEuyxxQ),https://www.vsevenweaponsystems.com/2055-enlightened-ar-15-upper-receiver/,,5.80,,UpperReceiver,,,,$0.00,"The Minuteman,Sasha",9,,Nicholas Preston,9/11/2021 1:32am,Nicholas Preston,4/17/2022 10:11pm,,605,
V-Seven Extreme Gas Tubes,$78.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/HocWehPhfy8mc7YLWS_bIg/twt3g80UbWiqq1do4fTlUxccILNWQpjM05nLKueebMittI_GSeslSp6rQfBIlG-yxoqh7kwQMfCStdFlYLCy7SFibyKKj_LaeOLFFax3AE0/4pzIlkMQXhpd5ZHRN7koW0pLpQsAWsMjv9gSMrc97IQ),https://www.vsevenweaponsystems.com/v7-extreme-environment-gas-tube/,Any,0.00,,Gas Tube,,,,$0.00,,,82,Nicholas Preston,9/11/2021 1:32am,Nicholas Preston,4/14/2022 1:25am,,627,
Daniel Defense Mk18 Upper,"$1,292.00",image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/6kZ-KmANzk5w83Bfp0lPPw/Vv55DN0zWBlYVdsO4N0qR_ZEW3PRPRFsn4c5cjGzb31qJUN8PT9cUJIjqWLZDspnDQv6Faix95cU8cW_9vLQ6KUg6zx5kvMQrm9qgbzlzo4/IMS88rje20ioRCgOfppXjhgBqWZ75a3zpymmoj404K4),https://danieldefense.com/mk18-upper-receiver-group.html,5.56 NATO,,,Upper,,,,$0.00,,,,Anonymous,9/9/2021 11:14pm,Nicholas Preston,2/14/2022 2:38am,,866,
Glock Trigger,,,,,,,"Trigger,Mod",,,,$0.00,,,,Nicholas Preston,9/6/2021 10:04pm,Nicholas Preston,2/14/2022 2:43am,,845,
Glock Slide,,Brownells-and-Grey-Ghost-Precision-Glock-Slides-1024x683.jpg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/oUfCIzZ_HjGDtQn3BEuJGg/tl0JM3KUXJMBxciqhfUT-fYRkOMPF5ezerDmjqdvPQGW6Vkso5n1-vl5d-Aw2NxcD5ULjgD-JU2fn5hkjMMbU44NYPPSai1bKv9gXlnhxQLGmDXJUGLzKlbPQl1AdhfuZJ2hieSiWuEwHxlLOvwCRnNymUdCksO2k9hY88h4dZc/MijFsv0I5FfV_SOH-s5L_-xmYjInaH2ZRq19_jCD7os),https://www.pewpewtactical.com/?s=glock+slides,,,,"Mod,Slide",,,,$0.00,Glock N Roll,42,73,Nicholas Preston,9/6/2021 10:04pm,Nicholas Preston,2/14/2022 2:43am,,844,
Glock Lower Parts Kit,,,,,,,LPK,,,,$0.00,Glock N Roll,42,72,Nicholas Preston,9/6/2021 10:04pm,Nicholas Preston,2/14/2022 2:43am,,846,
Glock 21 Upper Parts Kit,,,,10mm,,,UPK,,,,$0.00,Glock N Roll,42,71,Nicholas Preston,9/6/2021 10:02pm,Nicholas Preston,3/14/2022 9:50pm,,750,
80% Arms Billet Lower (Pink as Hell),$109.99,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/pZKiTH1YZj8KvKU1lZk8Jw/_cBUx9tDI38W8VjHbCntqpSqF3LAnz6U_u6I0IOGj-eHp0coFcy7wt0tBqrTB0d7XR_jUumORVp7DnXJikpRWOYTSOG9I_9quxWfmDynCLM/-D5rg4LrA8bEb66OPZBOLLbIDcAwMwwXwW2nexm1r1c),https://www.80percentarms.com/products/pink-cerakoted-billet-ar-15-80-lower-receiver/,Any,,,Lower,,,,$0.00,,,51,Nicholas Preston,9/6/2021 9:59pm,Nicholas Preston,6/10/2022 12:59am,,528,
80% Arms Billet Lower (FDE),$109.99,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/TPJQAwwl8q6J8tVITuuMZQ/kIkjfhhGAo9e8Aztl5Ij16pnotp4QjwxqSlLcs4VeOs9MHGIm03EuTMogsvDYGQG6ijcAW4vM39A-eWDv7iyZE5NOc93mkIF0xB-SiixRMo/c_JOdinxt7_r5PUVgZ88hufJlqGkFnqA1V1-KKf4WMU),https://www.80percentarms.com/products/flat-dark-earth-cerakoted-billet-ar-15-80-lower-receiver/,Any,,,Lower,,,,$0.00,,,"68,23",Nicholas Preston,9/6/2021 9:56pm,Nicholas Preston,3/14/2022 9:50pm,,751,
Radian Ambidextrous Charging Handle,$85.45,apra700121c-ar15-ch-ano-large-blk-tan-1_2.jpg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/dceTSXBUcKH7DxrXEyMehw/_6djYV6bS__tjKP1ePviwPBuvS1dq2nTCuEZa2TA_RlMrYhyJcYMFKJZrcgW2VvmP5V3w7bM3FI9RZBpp57RXoNdZgoI6DXo3Q-maUrycaHV6nArHaq4AdAUZOkTRUYfDDPQ748BuD-N-MX9rTjM_g/OidQLdA-7Vc_rI56s_8KEJUWb5ILDxdKp2N-dGZ_fKA),https://www.pewpewtactical.com/go/aero/aero-precision/,Any,0.00,,Charging Handle,,,,$0.00,,,,Nicholas Preston,9/5/2021 9:25pm,Nicholas Preston,3/14/2022 11:01pm,,682,
Geissele LPK (no grip or FCG),$165.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/mRjR3xU_5Pjwp0l8fZPcAA/lRHkB4wHJ9mY3Wytq-hZBI_wyPM9gx57kbXmP30c535WgRh6Gnqc-98BFRjQJRks9KMjOl4sgx28tmE-Wv6jd_s2Gb9aaro1RsrzbsyLPdo/H-O40zJO-hoArE-AR9KjKqYxxMOhf0INHbj2TZnuErs),https://charliescustomclones.com/geissele-ultra-duty-lower-parts-kit-lpk-in-ddc-no-grip-no-fire-control/,Any,0.50,,LPK,,,,$0.00,ARAK-Nid,,22,Nicholas Preston,9/4/2021 3:22am,Nicholas Preston,4/18/2023 4:50am,,86,
1911 Full Build Kit - Stealth Arms,"$1,211.00",image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/MApbUQPdYMPqBAf8T4yEvA/0a-IdJMwcoYnLXEfHqiQ_LyDKY5JEjoXRG4UU9PqO9BSKvyWkaA7p0NinemXF16EoghRwp69MUQgV2gsJnL_G7RVmowVug-IyjV6qwEIg5A/UpsxTbLF8RSr00I9OAlnmsXJ2TVZJ1cWag_-kn8oP3E),https://www.stealtharms.net/1911-complete-build-kit,10mm,,,Build Kit,,,,$0.00,The Commandant,"28,32","59,60",Nicholas Preston,9/4/2021 2:38am,Nicholas Preston,2/14/2022 2:43am,,847,
Odin Works Ragna Forend,$150.00,,https://www.opticsplanet.com/odin-works-odin-forend-ragna-m-lok-15-5-black-ar-15.html,Any,,,Handguard,,,,$0.00,,,,Nicholas Preston,9/4/2021 2:09am,Nicholas Preston,4/13/2022 10:48pm,,633,
Threaded Hellcat Barrel,$180.00,"opplanet-true-precision-springfield-hellcat-threaded-barrel-9mm-1-10-twist-416r-stainless-steel-rainbow-tp-shcb-xts-main-1.jpg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/29DQUYX4wCQVvh-0sShiiw/0SOxzeInGWYkKK5q8ZZHbph0sjMJu7s1AmpVukHCBFqClTqI-qhFds-Vzh91u6ZNwdUlpJLv0X-22DfuVdarWOhQIniUb_1ZjYXjyj6hEsF9eYOmBb8bJH4d2uaKMYKRLQLzhjucX4m6Y7vuEl8HqPMPVbVxw2aP7hR4dOmyYJgZabO5alnB5pyndWfx4ntYppQ3-iX_7oQI4MPnDzrfxqj8ZPxMObn2OnNbUnIfitfk3pVmk8qUCH6M8CSoSNH6/i_v8VuXE5DJeWzLgiiPRi06WqVrn0L55joXVsI2CXlk),opplanet-true-precision-springfield-hellcat-threaded-barrel-9mm-1-10-twist-416r-stainless-steel-gold-tin-tp-shcb-xtg-main-1.jpg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/ZRFO5I9aBUH65OjqFEixuA/5LdmohLxdiFdP9sXPXzxMYstCJN0k2DnOiIvRqhw-ecUitNGpPz2HXRAmM-CwH_lBfTr-0dkf2Nd1H-6LL2B02Gqs-QFhKiqRuIxjTUrhpqnZqCqGReZpT6eTIg88mBFlEZL6nh5-VNyr157EVY69JhBeeuNYZzIc1ljHPOM0j1GYuyhEYB-4J7_t8saVJimLQmfqvtwgJErFgYgH4PHD5wtvxNqzlUEvRlDGDsOs6W68WjmOqxaKAJsihcRrGij/U7zbN26jU9e61nH7PzxjIEA2yBBXrfJNwe0t5UEnKZQ)",https://www.opticsplanet.com/true-precision-springfield-hellcat-9mm-threaded-barrel.html?_iv_code=3GM-PTB-SHT672-TP-SHCB-XTG,Any,,,Barrel,,,,$0.00,,,,Nicholas Preston,9/4/2021 2:09am,Nicholas Preston,3/14/2022 10:53pm,,687,
Banish 45,,,,45 ACP,,,Suppressor,,,,$0.00,,,,Nicholas Preston,9/4/2021 2:08am,Nicholas Preston,4/9/2023 4:18am,,109,
Dead Air - Wolfman,$899.00,Wolfman-main-pic2.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/1V8Bf--L_IeI6De4X1kn4g/9gBwAOfv9oXzXNgGDzmhnOKBkHogFRtSoRpDFD7FQfhjbMkucf5O8HW6TcLqMS19A0muqtgaFTPqcZtonPYtPSfZ15kNQbyv9JtqzAGhAdE/GTl_e3C-FjpBZURlXiFJ5rUveM96y07sA6ChgYutBGg),https://deadairsilencers.com/products/wolfman/,"300 Blackout,5.56 NATO,7.62x39,9x39,350 Legend,9mm,.380,.38 Special,.357 Magnum",,,Suppressor,,,,$0.00,"Freedom Furniture,Minuteman - Furniture",,109,Nicholas Preston,9/4/2021 2:08am,Nicholas Preston,1/28/2023 6:34am,,241,
Harris Bipod (6-9 in) Swivel,$109.79,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/4gbCTSC2Qdzy0CfU06dEjw/R5wAjZ_R7hmcZ1Z5IfDkWcCVGW3t1xcb8m--bbMhdsses_lfx8b1mELElp6K4kZG7EtO-1io7L5Px_gjejWp4V7BWohLtVjRfm_AadIMMW4/f_QwehO3mXttRMgAOSq9N0V7TvhkdPWORSDt_0jtUA8),https://www.opticsplanet.com/harris-engineering-ultralight-bipods-leg-notch-hinged-base-6-9-inch-s-brm.html,Any,,,Bipod,,,,$0.00,"Freedom Furniture,Sasha,Suggested Extras and Upgrades,M-4 Replacement (Budget),M-4 GRN Replacement (Budget)",,,Nicholas Preston,9/4/2021 2:06am,Nicholas Preston,12/1/2022 1:53am,,410,
"Coda 13.5"" Handguard",$265.99,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/qPbVcb-Lmx-aJGEa_q-IHA/tU09mLviHVkNBL9oMc4UAqK-v3Ok9r4ehmNto3bgJd2_TD91bLNABrKlOzkD_bgUxTDtzS_r-T8CgJOA9vEN_3MFQPqjB6YkgQCkbNkgVqI/BSqcETowOoCWqUbUJfGfaw2Rvz_bNc9IXXd93-_j-og),https://codaevolution.com/products/lightning-carbon-fiber-handguard?variant=5313199800350,Any,7.50,,Handguard,,,,$0.00,Totally Titanium - Barrel Parts Kit,,91,Nicholas Preston,9/4/2021 2:02am,Nicholas Preston,4/2/2022 2:29am,,647,
Leo Takedown - Barrel Coupling,$60.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/-KKZdX81weZD2es1MQT9yw/fjDN31SarTxOUO9owdAOscIYXnLwfGq_765CvsIwktXmt81CbK1OzN4mXQJm-VePuvGrt9DSw_q_ULymLEc9Gil3EJbAzmrE-UJCEEm_c5o/BisoquD7QWgu8M5EFFe704Ej-iib8AGia02qWlqd5yo),https://www.leotakedown.com/product/barrel-coupling/,Any,2.00,,Handguard,,Weight is an estimate,,$0.00,"Slytherin (Salazar) Sleeper,Severus Sniper,Sirius Blackout,Womping Widowmaker","13,21,10","58,36,49",Nicholas Preston,9/4/2021 2:00am,Nicholas Preston,4/14/2022 3:21pm,,622,
"CODA Handguard 15""",$255.99,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/qSYBWtCbEpMx3VaZkD03bQ/GKYBbbCt9MZp6mbX7j7sfNeK_VOcYAZgWgL_o7cnmr4TCaJnY_GdaHKWe7HMpWi8CzBJq0aY2dlCYtwIoB4u1SxfxYFUb3fTZJ_eZEgi5uc/b0xBmwiRVoY8qluT3pug8dM8NqTzWJ_g5aEF6Drxyec),https://codaevolution.com/products/lightning-carbon-fiber-handguard?variant=5313199833118,Any,7.80,,Handguard,,,,$0.00,"Severus Sniper,Womping Widowmaker",21,30,Nicholas Preston,9/4/2021 1:59am,Nicholas Preston,3/14/2022 9:44pm,,753,
Proof Research Valkryie Barrel,$849.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/tIrIPQYL_-34lpd-gI_qfg/1cQgkslpK7SfIl-zY-nLSXFxD1XhumVIlLyMPOmT0lGy6TrmNbdpeyfYDLVGncfqyxUlwqVsFd_MYbNxT_wVkBBnvWjwMmhdsuWYBFR_c-s/5ZpYQ_tti53VREQiOFJBtLGJYraw0rMeXMAzkH8W_yI),https://www.kenziesoptics.com/product/proof-research-224-valkyrie-carbon-fiber-barrel-ar-type-multiple-size-options/,.224 Valkyrie,31.00,,Barrel,,,,$0.00,Severus Sniper,21,4,Nicholas Preston,9/4/2021 1:36am,Nicholas Preston,3/14/2022 9:44pm,,752,
Law Tactical - Folding Stock Adapter (FDE),$289.99,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/SaWrN1e1J7rm79xQRVml1A/USMdkdCkKrAfbXg7H9hXpKUrDGuykKh5jjUDCKMQ6lutWHuTUTlva1FtjlfpcvGWXbmbnNyI-rCBbr95PN3c3ZDxiR1e3INBypn-fflDaIM/9NHkWfzn7t0ewMf9Wl8urkpEtWLF4AzbAIfZQ-3SWjw),https://www.opticsplanet.com/law-tactical-ar-folding-stock-adapter-gen-3-m.html?_iv_code=2A5-BSA-LTAFSA-GEN3MFDE,Any,8.50,,Mod,,,,$0.00,"The Minuteman,Zev Striker,Backpack Gun 1 (TA Targets),""""""Giggles"""" (TA Targets)"",300 Blackout Backpack gun (TA Targets),Slappy's Sledgehammer","9,33,51","19,122",Nicholas Preston,9/4/2021 1:29am,Nicholas Preston,12/14/2022 9:55pm,,382,
V Seven Titanium Barrel Nut,$70.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/r4uXdku9xGJbXR8TDVKKlg/MV2EWzrel6lcpMFKp3UM3AKaOMnFxBNr5PL44pIosA_bdC4SFDO23XbRI5wRaxh3I5bEnXHL7NkCSl8G9elWu7Vh0cLSkb86IZ6AxW6jDFY/CUDmB4iMMSr97ogN7y3KhZs2Em-Nw7YeFTfnnRiVANw),https://www.vsevenweaponsystems.com/v7-titanium-gi-barrel-nut/,Any,0.77,,Barrel Nut,,,,$0.00,"Womping Widowmaker,Totally Titanium - Barrel Parts Kit",,14,Nicholas Preston,9/4/2021 1:21am,Nicholas Preston,4/21/2022 9:42am,,589,
"Bravo Company 18"" MCMR Upper","$1,026.90",image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/-AEDwqlCe1kzUXd-cq-7xA/V8tmkypYtBFwpfVzEENxuPW4Yr2nyAm-foh402n3KISSxOCtJSN6Btv58ycbu2IkJCJRjc_rmdkgb7ZJc7lYvnJVlO0sW7DBxtUAzHo-DWg/6FhN37xsxqRN4ybvcVuLAcUYgemRAb37GlUeC-lJfos),https://bravocompanyusa.com/bcm-ss410-18-rifle-upper-receiver-group-w-mcmr-15-handguard-1-8-twist/,5.56 NATO,0.00,,Upper,,,,$0.00,,,,Nicholas Preston,9/4/2021 12:13am,Nicholas Preston,3/14/2022 10:50pm,,694,
BSF 300 Blackout Barrel,$449.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/lrHKmqnZO0us6oZUyXZeag/JKtHm8foH8gIsD9VUHqKf4XSKFyYo0XZRB1dOLZAw_IFgbrsUPLAIvaG4Oo54z8QwfanbETB3YY6wUD0YnPZNw-mdAkU-jUK6o14PzNQ8ug/yo-7PuA289pH7JYM1_coFX3IgJro7hg9NVLIp3g4Hqc),https://www.opticsplanet.com/bsf-barrels-300-aac-blackout-ar-15-carbon-fiber-barrel.html?_iv_code=37J-ATB-300BB-FP1510B0017,300 Blackout,24.00,,Barrel,,,,$0.00,,,,Nicholas Preston,9/3/2021 11:56pm,Nicholas Preston,3/27/2022 7:52pm,,663,
Fostech Charging Handle,$125.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/NAEbuxaQfrxyxP-n_f3KjA/acCtg_SDOPUKgpcZUqqS3CAs4_odq6MCqqbVSO1EulToO1n7l349qUW1TdDOtof1qz9y8toC3o544QMayD9G60TOVGnsQhjTD8XUyKGXuaM/V4DrV8GvuWcVmDJrkkYpSmueyCsnlyan1oEcN0vJIek),https://fostech.com/product/charging-handle/,Any,,,Charging Handle,,,,$0.00,Womping Widowmaker,,,Nicholas Preston,9/3/2021 11:25pm,Nicholas Preston,2/14/2022 2:42am,,848,
Daniel Defense Castle Nut,$7.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/trhLAVT0SuYr0pQS9bs7-Q/Uss2I3ANDJmmdLC3SiGYFiU5T2k8DwwlNS4uD9p1voWWHjM9SlbK_rxSqwkA5h25ZAb5Nf8lbpMUSZWy2FlPmDzG0u8ki7yMS_xiEULazdw/PKz6Wf3OoUkuigNO_ynBaQcdwwS4rleEn-R7QnDMcv4),https://www.opticsplanet.com/daniel-defense-castle-nut.html,Any,0.00,,Castle Nut,,,,$0.00,,,,Nicholas Preston,9/3/2021 11:19pm,Nicholas Preston,3/14/2022 9:44pm,,754,
Daniel Defense LPK (Lower Parts Kit),$112.00,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/MknWEITjXu_nkKZbFJ5IkQ/daEOJg6kWx73qCTDjU7Y1CRzrATOCU0IF9G5txtfmX32RB7JKfDjg4YmlW0qgYi_a3asSuUFGiTIctMVFrdigqPWvYXNwPapvvgi2OJn8tA/g0Z-xON91e3GiShjD8AhPIriHiHwdFrHLD6WBjfuoow),https://charliescustomclones.com/daniel-defense-full-lower-parts-kit-semi-auto/,Any,,,LPK,,,,$0.00,"Banshee / Sirius Blackout,Spectre / Spectre Warlock ,Spectre Warlock MK-II","11,24,31,23","28,43,55,66",Nicholas Preston,9/3/2021 11:14pm,Nicholas Preston,3/14/2022 9:44pm,,755,
80% Arms Billet Lower,$99.99,image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/yjwDvFZYJS9upEd9pLbQlg/sLkMCAU78N934JprMd03dsLQ2mdqyZHKLPkKC7WpNzR-VP1NTfYiIs0mo4Srxt0KeoMoyxmgbL37fmgFXoLM7EsKCNNnTvuvqUGymypg2U4/Ywh9FzLFzYjMpjNbPQ20vEUF1CEEDtDJEwz6cQy3sMQ),https://www.80percentarms.com/products/type-iii-hard-anodized-billet-ar-15-80-lower-receiver/,Any,,,Lower,,"Reccommended by Pew Pew Tactical as their #6, I believe this one could aircraft grade aluminum.",,$0.00,"Natasha,Spectre Warlock MK-II,Stocking Stuffer,Honey Banshee,""Zev Striker (ghost, clone)""","23,44",2,Nicholas Preston,9/3/2021 10:28pm,Nicholas Preston,6/10/2022 12:59am,,527,
DDM4 v7 Pro Upper,"$1,298.99",image.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/8fhv0d_iddRCNCVoMG9gQw/Ppwxp4utkCBw2sy3Z781oxpqeIJiIw5zG3RtZx5MtOVC7E5BU_Izqkt4PwPzOozsb8fbgIR3WTebt8tz_u-eRbQoWdx5hxozegLJKELQ1n0/RkL5LDJSDawmatB0QtOw6jwHhaZJ0FptchDM3mHezgo),https://www.opticsplanet.com/daniel-defense-ddm4v7-pro-upper-receiver-complete.html,5.56 NATO,,,Upper,,,,$0.00,Spectre Warlock MK-II,23,3,Nicholas Preston,9/3/2021 9:57pm,Nicholas Preston,2/14/2022 2:41am,,849,
